Brand,Model Name,Box Shape,Platform Width,Shank Strength,Vamp Length,Wing Height,Heel Height,Available Sizes,Available Widths,Customization Options,Material Composition,Intended Foot Shape,Arch Support Level,Durability Rating,Price Range,Price Sources,Availability: Current or Discontinued,Notes,Springiness,Technology Type,Base Model Name,Freed Makers,freed_makers
Gaynor Minden,Lyra Classic - Box 3+ Pianissimo,Medium,Medium,Extra Soft,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12, 12.5, 13, 13.5","Narrow, Medium, Wide","Box: Box 3+, Shank: Pianissimo, Full customization available","Premium Weave satin, Polymer box and shank, Poron cushioning, Flexible microfiber vegan sole",Greek,High,Very High,170,,Available,"Premium Weave satin, more pliable than Europa, closer to original US Gaynor feel",4,Advanced Synthetic,,,
Gaynor Minden,Lyra Classic - Box 3+ Supple,Medium,Medium,Medium,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12, 12.5, 13, 13.5","Narrow, Medium, Wide","Box: Box 3+, Shank: Supple, Full customization available","Premium Weave satin, Polymer box and shank, Poron cushioning, Flexible microfiber vegan sole",Greek,High,Very High,170,,Available,"Premium Weave satin, more pliable than Europa, closer to original US Gaynor feel",4,Advanced Synthetic,,,
Gaynor Minden,Lyra Classic - Box 4 ExtraFlex,Medium-Square,Medium,Medium-Strong,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12, 12.5, 13, 13.5","Narrow, Medium, Wide","Box: Box 4, Shank: ExtraFlex, Full customization available","Premium Weave satin, Polymer box and shank, Poron cushioning, Flexible microfiber vegan sole","Greek, Square/Roman",High,Very High,170,,Available,"Premium Weave satin, more pliable than Europa, closer to original US Gaynor feel",4,Advanced Synthetic,,,
Gaynor Minden,Lyra Classic - Box 4 Feather,Medium-Square,Medium,Soft,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12, 12.5, 13, 13.5","Narrow, Medium, Wide","Box: Box 4, Shank: Feather, Full customization available","Premium Weave satin, Polymer box and shank, Poron cushioning, Flexible microfiber vegan sole","Greek, Square/Roman",High,Very High,170,,Available,"Premium Weave satin, more pliable than Europa, closer to original US Gaynor feel",4,Advanced Synthetic,,,
Gaynor Minden,Lyra Classic - Box 4 Hard,Medium-Square,Medium,Strong,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12, 12.5, 13, 13.5","Narrow, Medium, Wide","Box: Box 4, Shank: Hard, Full customization available","Premium Weave satin, Polymer box and shank, Poron cushioning, Flexible microfiber vegan sole","Greek, Square/Roman",High,Very High,170,,Available,"Premium Weave satin, more pliable than Europa, closer to original US Gaynor feel",4,Advanced Synthetic,,,
Gaynor Minden,Lyra Classic - Box 4 Pianissimo,Medium-Square,Medium,Extra Soft,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12, 12.5, 13, 13.5","Narrow, Medium, Wide","Box: Box 4, Shank: Pianissimo, Full customization available","Premium Weave satin, Polymer box and shank, Poron cushioning, Flexible microfiber vegan sole","Greek, Square/Roman",High,Very High,170,,Available,"Premium Weave satin, more pliable than Europa, closer to original US Gaynor feel",4,Advanced Synthetic,,,
Gaynor Minden,Lyra Classic - Box 4 Supple,Medium-Square,Medium,Medium,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12, 12.5, 13, 13.5","Narrow, Medium, Wide","Box: Box 4, Shank: Supple, Full customization available","Premium Weave satin, Polymer box and shank, Poron cushioning, Flexible microfiber vegan sole","Greek, Square/Roman",High,Very High,170,,Available,"Premium Weave satin, more pliable than Europa, closer to original US Gaynor feel",4,Advanced Synthetic,,,
Gaynor Minden,Lyra Classic - Box 5 ExtraFlex,Square-Wide,Medium,Medium-Strong,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12, 12.5, 13, 13.5","Narrow, Medium, Wide","Box: Box 5, Shank: ExtraFlex, Full customization available","Premium Weave satin, Polymer box and shank, Poron cushioning, Flexible microfiber vegan sole","Square/Roman, Square/Roman",High,Very High,170,,Available,"Premium Weave satin, more pliable than Europa, closer to original US Gaynor feel",4,Advanced Synthetic,,,
Gaynor Minden,Lyra Classic - Box 5 Feather,Square-Wide,Medium,Soft,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12, 12.5, 13, 13.5","Narrow, Medium, Wide","Box: Box 5, Shank: Feather, Full customization available","Premium Weave satin, Polymer box and shank, Poron cushioning, Flexible microfiber vegan sole","Square/Roman, Square/Roman",High,Very High,170,,Available,"Premium Weave satin, more pliable than Europa, closer to original US Gaynor feel",4,Advanced Synthetic,,,
Gaynor Minden,Lyra Classic - Box 5 Hard,Square-Wide,Medium,Strong,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12, 12.5, 13, 13.5","Narrow, Medium, Wide","Box: Box 5, Shank: Hard, Full customization available","Premium Weave satin, Polymer box and shank, Poron cushioning, Flexible microfiber vegan sole","Square/Roman, Square/Roman",High,Very High,170,,Available,"Premium Weave satin, more pliable than Europa, closer to original US Gaynor feel",4,Advanced Synthetic,,,
Gaynor Minden,Lyra Classic - Box 5 Pianissimo,Square-Wide,Medium,Extra Soft,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12, 12.5, 13, 13.5","Narrow, Medium, Wide","Box: Box 5, Shank: Pianissimo, Full customization available","Premium Weave satin, Polymer box and shank, Poron cushioning, Flexible microfiber vegan sole","Square/Roman, Square/Roman",High,Very High,170,,Available,"Premium Weave satin, more pliable than Europa, closer to original US Gaynor feel",4,Advanced Synthetic,,,
Gaynor Minden,Lyra Classic - Box 5 Supple,Square-Wide,Medium,Medium,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12, 12.5, 13, 13.5","Narrow, Medium, Wide","Box: Box 5, Shank: Supple, Full customization available","Premium Weave satin, Polymer box and shank, Poron cushioning, Flexible microfiber vegan sole","Square/Roman, Square/Roman",High,Very High,170,,Available,"Premium Weave satin, more pliable than Europa, closer to original US Gaynor feel",4,Advanced Synthetic,,,
Gaynor Minden,Lyra Sculpted - Box 2 ExtraFlex,Narrow-Tapered,Medium,Medium-Strong,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12, 12.5, 13, 13.5","Narrow, Medium, Wide","Box: Box 2, Shank: ExtraFlex, Full customization available","Premium Weave satin, Polymer box and shank, Poron cushioning, Flexible microfiber vegan sole",Egyptian,High,Very High,170,,Available,"Premium Weave satin, waist seam design, more flexible than Europa",4,Advanced Synthetic,,,
Gaynor Minden,Lyra Sculpted - Box 2 Feather,Narrow-Tapered,Medium,Soft,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12, 12.5, 13, 13.5","Narrow, Medium, Wide","Box: Box 2, Shank: Feather, Full customization available","Premium Weave satin, Polymer box and shank, Poron cushioning, Flexible microfiber vegan sole",Egyptian,High,Very High,170,,Available,"Premium Weave satin, waist seam design, more flexible than Europa",4,Advanced Synthetic,,,
Gaynor Minden,Lyra Sculpted - Box 2 Hard,Narrow-Tapered,Medium,Strong,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12, 12.5, 13, 13.5","Narrow, Medium, Wide","Box: Box 2, Shank: Hard, Full customization available","Premium Weave satin, Polymer box and shank, Poron cushioning, Flexible microfiber vegan sole",Egyptian,High,Very High,170,,Available,"Premium Weave satin, waist seam design, more flexible than Europa",4,Advanced Synthetic,,,
Gaynor Minden,Lyra Sculpted - Box 2 Pianissimo,Narrow-Tapered,Medium,Extra Soft,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12, 12.5, 13, 13.5","Narrow, Medium, Wide","Box: Box 2, Shank: Pianissimo, Full customization available","Premium Weave satin, Polymer box and shank, Poron cushioning, Flexible microfiber vegan sole",Egyptian,High,Very High,170,,Available,"Premium Weave satin, waist seam design, more flexible than Europa",4,Advanced Synthetic,,,
Gaynor Minden,Lyra Sculpted - Box 2 Supple,Narrow-Tapered,Medium,Medium,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12, 12.5, 13, 13.5","Narrow, Medium, Wide","Box: Box 2, Shank: Supple, Full customization available","Premium Weave satin, Polymer box and shank, Poron cushioning, Flexible microfiber vegan sole",Egyptian,High,Very High,170,,Available,"Premium Weave satin, waist seam design, more flexible than Europa",4,Advanced Synthetic,,,
Gaynor Minden,Lyra Sculpted - Box 3 ExtraFlex,Medium-Tapered,Medium,Medium-Strong,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12, 12.5, 13, 13.5","Narrow, Medium, Wide","Box: Box 3, Shank: ExtraFlex, Full customization available","Premium Weave satin, Polymer box and shank, Poron cushioning, Flexible microfiber vegan sole","Egyptian, Greek",High,Very High,170,,Available,"Premium Weave satin, waist seam design, more flexible than Europa",4,Advanced Synthetic,,,
Gaynor Minden,Lyra Sculpted - Box 3 Feather,Medium-Tapered,Medium,Soft,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12, 12.5, 13, 13.5","Narrow, Medium, Wide","Box: Box 3, Shank: Feather, Full customization available","Premium Weave satin, Polymer box and shank, Poron cushioning, Flexible microfiber vegan sole","Egyptian, Greek",High,Very High,170,,Available,"Premium Weave satin, waist seam design, more flexible than Europa",4,Advanced Synthetic,,,
Gaynor Minden,Lyra Sculpted - Box 3 Hard,Medium-Tapered,Medium,Strong,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12, 12.5, 13, 13.5","Narrow, Medium, Wide","Box: Box 3, Shank: Hard, Full customization available","Premium Weave satin, Polymer box and shank, Poron cushioning, Flexible microfiber vegan sole","Egyptian, Greek",High,Very High,170,,Available,"Premium Weave satin, waist seam design, more flexible than Europa",4,Advanced Synthetic,,,
Gaynor Minden,Lyra Sculpted - Box 3 Pianissimo,Medium-Tapered,Medium,Extra Soft,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12, 12.5, 13, 13.5","Narrow, Medium, Wide","Box: Box 3, Shank: Pianissimo, Full customization available","Premium Weave satin, Polymer box and shank, Poron cushioning, Flexible microfiber vegan sole","Egyptian, Greek",High,Very High,170,,Available,"Premium Weave satin, waist seam design, more flexible than Europa",4,Advanced Synthetic,,,
Gaynor Minden,Lyra Sculpted - Box 3 Supple,Medium-Tapered,Medium,Medium,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12, 12.5, 13, 13.5","Narrow, Medium, Wide","Box: Box 3, Shank: Supple, Full customization available","Premium Weave satin, Polymer box and shank, Poron cushioning, Flexible microfiber vegan sole","Egyptian, Greek",High,Very High,170,,Available,"Premium Weave satin, waist seam design, more flexible than Europa",4,Advanced Synthetic,,,
Gaynor Minden,Lyra Sculpted - Box 3+ ExtraFlex,Medium,Medium,Medium-Strong,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12, 12.5, 13, 13.5","Narrow, Medium, Wide","Box: Box 3+, Shank: ExtraFlex, Full customization available","Premium Weave satin, Polymer box and shank, Poron cushioning, Flexible microfiber vegan sole",Greek,High,Very High,170,,Available,"Premium Weave satin, waist seam design, more flexible than Europa",4,Advanced Synthetic,,,
Gaynor Minden,Lyra Sculpted - Box 3+ Feather,Medium,Medium,Soft,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12, 12.5, 13, 13.5","Narrow, Medium, Wide","Box: Box 3+, Shank: Feather, Full customization available","Premium Weave satin, Polymer box and shank, Poron cushioning, Flexible microfiber vegan sole",Greek,High,Very High,170,,Available,"Premium Weave satin, waist seam design, more flexible than Europa",4,Advanced Synthetic,,,
Gaynor Minden,Lyra Sculpted - Box 3+ Hard,Medium,Medium,Strong,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12, 12.5, 13, 13.5","Narrow, Medium, Wide","Box: Box 3+, Shank: Hard, Full customization available","Premium Weave satin, Polymer box and shank, Poron cushioning, Flexible microfiber vegan sole",Greek,High,Very High,170,,Available,"Premium Weave satin, waist seam design, more flexible than Europa",4,Advanced Synthetic,,,
Gaynor Minden,Lyra Sculpted - Box 3+ Pianissimo,Medium,Medium,Extra Soft,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12, 12.5, 13, 13.5","Narrow, Medium, Wide","Box: Box 3+, Shank: Pianissimo, Full customization available","Premium Weave satin, Polymer box and shank, Poron cushioning, Flexible microfiber vegan sole",Greek,High,Very High,170,,Available,"Premium Weave satin, waist seam design, more flexible than Europa",4,Advanced Synthetic,,,
Gaynor Minden,Lyra Sculpted - Box 3+ Supple,Medium,Medium,Medium,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12, 12.5, 13, 13.5","Narrow, Medium, Wide","Box: Box 3+, Shank: Supple, Full customization available","Premium Weave satin, Polymer box and shank, Poron cushioning, Flexible microfiber vegan sole",Greek,High,Very High,170,,Available,"Premium Weave satin, waist seam design, more flexible than Europa",4,Advanced Synthetic,,,
Gaynor Minden,Lyra Sculpted - Box 4 ExtraFlex,Medium-Square,Medium,Medium-Strong,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12, 12.5, 13, 13.5","Narrow, Medium, Wide","Box: Box 4, Shank: ExtraFlex, Full customization available","Premium Weave satin, Polymer box and shank, Poron cushioning, Flexible microfiber vegan sole","Greek, Square/Roman",High,Very High,170,,Available,"Premium Weave satin, waist seam design, more flexible than Europa",4,Advanced Synthetic,,,
Gaynor Minden,Lyra Sculpted - Box 4 Feather,Medium-Square,Medium,Soft,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12, 12.5, 13, 13.5","Narrow, Medium, Wide","Box: Box 4, Shank: Feather, Full customization available","Premium Weave satin, Polymer box and shank, Poron cushioning, Flexible microfiber vegan sole","Greek, Square/Roman",High,Very High,170,,Available,"Premium Weave satin, waist seam design, more flexible than Europa",4,Advanced Synthetic,,,
Gaynor Minden,Lyra Sculpted - Box 4 Hard,Medium-Square,Medium,Strong,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12, 12.5, 13, 13.5","Narrow, Medium, Wide","Box: Box 4, Shank: Hard, Full customization available","Premium Weave satin, Polymer box and shank, Poron cushioning, Flexible microfiber vegan sole","Greek, Square/Roman",High,Very High,170,,Available,"Premium Weave satin, waist seam design, more flexible than Europa",4,Advanced Synthetic,,,
Gaynor Minden,Lyra Sculpted - Box 4 Pianissimo,Medium-Square,Medium,Extra Soft,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12, 12.5, 13, 13.5","Narrow, Medium, Wide","Box: Box 4, Shank: Pianissimo, Full customization available","Premium Weave satin, Polymer box and shank, Poron cushioning, Flexible microfiber vegan sole","Greek, Square/Roman",High,Very High,170,,Available,"Premium Weave satin, waist seam design, more flexible than Europa",4,Advanced Synthetic,,,
Gaynor Minden,Lyra Sculpted - Box 4 Supple,Medium-Square,Medium,Medium,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12, 12.5, 13, 13.5","Narrow, Medium, Wide","Box: Box 4, Shank: Supple, Full customization available","Premium Weave satin, Polymer box and shank, Poron cushioning, Flexible microfiber vegan sole","Greek, Square/Roman",High,Very High,170,,Available,"Premium Weave satin, waist seam design, more flexible than Europa",4,Advanced Synthetic,,,
Gaynor Minden,Lyra Sculpted - Box 5 ExtraFlex,Square-Wide,Medium,Medium-Strong,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12, 12.5, 13, 13.5","Narrow, Medium, Wide","Box: Box 5, Shank: ExtraFlex, Full customization available","Premium Weave satin, Polymer box and shank, Poron cushioning, Flexible microfiber vegan sole","Square/Roman, Square/Roman",High,Very High,170,,Available,"Premium Weave satin, waist seam design, more flexible than Europa",4,Advanced Synthetic,,,
Gaynor Minden,Lyra Sculpted - Box 5 Feather,Square-Wide,Medium,Soft,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12, 12.5, 13, 13.5","Narrow, Medium, Wide","Box: Box 5, Shank: Feather, Full customization available","Premium Weave satin, Polymer box and shank, Poron cushioning, Flexible microfiber vegan sole","Square/Roman, Square/Roman",High,Very High,170,,Available,"Premium Weave satin, waist seam design, more flexible than Europa",4,Advanced Synthetic,,,
Gaynor Minden,Lyra Sculpted - Box 5 Hard,Square-Wide,Medium,Strong,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12, 12.5, 13, 13.5","Narrow, Medium, Wide","Box: Box 5, Shank: Hard, Full customization available","Premium Weave satin, Polymer box and shank, Poron cushioning, Flexible microfiber vegan sole","Square/Roman, Square/Roman",High,Very High,170,,Available,"Premium Weave satin, waist seam design, more flexible than Europa",4,Advanced Synthetic,,,
Gaynor Minden,Lyra Sculpted - Box 5 Pianissimo,Square-Wide,Medium,Extra Soft,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12, 12.5, 13, 13.5","Narrow, Medium, Wide","Box: Box 5, Shank: Pianissimo, Full customization available","Premium Weave satin, Polymer box and shank, Poron cushioning, Flexible microfiber vegan sole","Square/Roman, Square/Roman",High,Very High,170,,Available,"Premium Weave satin, waist seam design, more flexible than Europa",4,Advanced Synthetic,,,
Gaynor Minden,Lyra Sculpted - Box 5 Supple,Square-Wide,Medium,Medium,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12, 12.5, 13, 13.5","Narrow, Medium, Wide","Box: Box 5, Shank: Supple, Full customization available","Premium Weave satin, Polymer box and shank, Poron cushioning, Flexible microfiber vegan sole","Square/Roman, Square/Roman",High,Very High,170,,Available,"Premium Weave satin, waist seam design, more flexible than Europa",4,Advanced Synthetic,,,
Gaynor Minden,Lyra Sleek - Box 2 ExtraFlex,Narrow-Tapered,Narrow,Medium-Strong,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12, 12.5, 13, 13.5","Narrow, Medium, Wide","Box: Box 2, Shank: ExtraFlex, Full customization available","Premium Weave satin, Polymer box and shank, Poron cushioning, Flexible microfiber vegan sole",Egyptian,High,Very High,170,,Available,"Premium Weave satin, tapered design, more flexible than Europa",4,Advanced Synthetic,,,
Gaynor Minden,Lyra Sleek - Box 2 Feather,Narrow-Tapered,Narrow,Soft,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12, 12.5, 13, 13.5","Narrow, Medium, Wide","Box: Box 2, Shank: Feather, Full customization available","Premium Weave satin, Polymer box and shank, Poron cushioning, Flexible microfiber vegan sole",Egyptian,High,Very High,170,,Available,"Premium Weave satin, tapered design, more flexible than Europa",4,Advanced Synthetic,,,
Gaynor Minden,Lyra Sleek - Box 2 Hard,Narrow-Tapered,Narrow,Strong,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12, 12.5, 13, 13.5","Narrow, Medium, Wide","Box: Box 2, Shank: Hard, Full customization available","Premium Weave satin, Polymer box and shank, Poron cushioning, Flexible microfiber vegan sole",Egyptian,High,Very High,170,,Available,"Premium Weave satin, tapered design, more flexible than Europa",4,Advanced Synthetic,,,
Gaynor Minden,Lyra Sleek - Box 2 Pianissimo,Narrow-Tapered,Narrow,Extra Soft,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12, 12.5, 13, 13.5","Narrow, Medium, Wide","Box: Box 2, Shank: Pianissimo, Full customization available","Premium Weave satin, Polymer box and shank, Poron cushioning, Flexible microfiber vegan sole",Egyptian,High,Very High,170,,Available,"Premium Weave satin, tapered design, more flexible than Europa",4,Advanced Synthetic,,,
Gaynor Minden,Lyra Sleek - Box 2 Supple,Narrow-Tapered,Narrow,Medium,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12, 12.5, 13, 13.5","Narrow, Medium, Wide","Box: Box 2, Shank: Supple, Full customization available","Premium Weave satin, Polymer box and shank, Poron cushioning, Flexible microfiber vegan sole",Egyptian,High,Very High,170,,Available,"Premium Weave satin, tapered design, more flexible than Europa",4,Advanced Synthetic,,,
Gaynor Minden,Lyra Sleek - Box 3 ExtraFlex,Medium-Tapered,Narrow,Medium-Strong,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12, 12.5, 13, 13.5","Narrow, Medium, Wide","Box: Box 3, Shank: ExtraFlex, Full customization available","Premium Weave satin, Polymer box and shank, Poron cushioning, Flexible microfiber vegan sole","Egyptian, Greek",High,Very High,170,,Available,"Premium Weave satin, tapered design, more flexible than Europa",4,Advanced Synthetic,,,
Gaynor Minden,Lyra Sleek - Box 3 Feather,Medium-Tapered,Narrow,Soft,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12, 12.5, 13, 13.5","Narrow, Medium, Wide","Box: Box 3, Shank: Feather, Full customization available","Premium Weave satin, Polymer box and shank, Poron cushioning, Flexible microfiber vegan sole","Egyptian, Greek",High,Very High,170,,Available,"Premium Weave satin, tapered design, more flexible than Europa",4,Advanced Synthetic,,,
Gaynor Minden,Lyra Sleek - Box 3 Hard,Medium-Tapered,Narrow,Strong,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12, 12.5, 13, 13.5","Narrow, Medium, Wide","Box: Box 3, Shank: Hard, Full customization available","Premium Weave satin, Polymer box and shank, Poron cushioning, Flexible microfiber vegan sole","Egyptian, Greek",High,Very High,170,,Available,"Premium Weave satin, tapered design, more flexible than Europa",4,Advanced Synthetic,,,
Gaynor Minden,Lyra Sleek - Box 3 Pianissimo,Medium-Tapered,Narrow,Extra Soft,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12, 12.5, 13, 13.5","Narrow, Medium, Wide","Box: Box 3, Shank: Pianissimo, Full customization available","Premium Weave satin, Polymer box and shank, Poron cushioning, Flexible microfiber vegan sole","Egyptian, Greek",High,Very High,170,,Available,"Premium Weave satin, tapered design, more flexible than Europa",4,Advanced Synthetic,,,
Gaynor Minden,Lyra Sleek - Box 3 Supple,Medium-Tapered,Narrow,Medium,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12, 12.5, 13, 13.5","Narrow, Medium, Wide","Box: Box 3, Shank: Supple, Full customization available","Premium Weave satin, Polymer box and shank, Poron cushioning, Flexible microfiber vegan sole","Egyptian, Greek",High,Very High,170,,Available,"Premium Weave satin, tapered design, more flexible than Europa",4,Advanced Synthetic,,,
Gaynor Minden,Lyra Sleek - Box 3+ ExtraFlex,Medium,Narrow,Medium-Strong,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12, 12.5, 13, 13.5","Narrow, Medium, Wide","Box: Box 3+, Shank: ExtraFlex, Full customization available","Premium Weave satin, Polymer box and shank, Poron cushioning, Flexible microfiber vegan sole",Greek,High,Very High,170,,Available,"Premium Weave satin, tapered design, more flexible than Europa",4,Advanced Synthetic,,,
Gaynor Minden,Lyra Sleek - Box 3+ Feather,Medium,Narrow,Soft,"Deep, Low",Medium,"High, Low","4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12, 12.5, 13, 13.5","Narrow, Medium, Wide","Box: Box 3+, Shank: Feather, Full customization available","Premium Weave satin, Polymer box and shank, Poron cushioning, Flexible microfiber vegan sole",Greek,High,Very High,170,,Available,"Premium Weave satin, tapered design, more flexible than Europa",4,Advanced Synthetic,,,
